provider_org_code,treatment_function_code,n_months,cluster,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy,cluster_mean_pressure,cluster_size
RJN,C_300,84,1,54.251989202419296,2.8289473684210527,0.2634921052631579,0.011904283474523413,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_301,84,1,64.20497016064883,1.269850695622667,0.4236416666666667,0.03724775210077515,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_320,84,1,57.74923752763088,0.6448639157155399,0.3895845238095238,0.020484292933173404,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_340,84,1,50.85640736610266,0.9548465444910577,0.31651547619047615,0.010457250254658261,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_400,1,3,100.0,0.0,1.0,1.0,0.145,0.5327999999999999,0.8837,100.0,1
RJN,C_410,13,1,57.91782086795937,-0.6712062256809338,0.6420333333333333,0.0010288065843621398,0.07921538461538462,0.25790769230769234,0.8961307692307692,54.271483523564385,135
RJN,C_430,84,2,59.366118645897046,10.808673469387754,0.28096666666666664,0.011599794853836758,0.2272714285714286,0.38745119047619053,0.8646607142857143,60.93025935486605,5
RJN,C_502,84,1,52.62438392632299,0.9339443742098608,0.333375,0.013467846265455758,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,C_999,84,1,57.48252209471046,0.48466403186890517,0.3686488095238095,0.026928820564921407,0.2272714285714286,0.38745119047619053,0.8646607142857143,54.271483523564385,135
RJN,X01,24,0,11.545160748761857,0.030647382920110208,0.1106625,0.001152050694716796,0.2850833333333333,0.21125000000000002,0.8048625,17.323822779906603,31
RJN,X02,60,1,57.41374968521783,0.4256378600823045,0.255985,0.011661214818228518,0.20414666666666664,0.4579316666666667,0.8885799999999999,54.271483523564385,135
RJN,X04,60,1,71.37888581101878,1.1147540983606556,0.4220666666666667,0.031512937375373376,0.20414666666666664,0.4579316666666667,0.8885799999999999,54.271483523564385,135
RJN,X05,60,1,68.91938778365372,0.5614605929139551,0.36419666666666667,0.030271691683413805,0.20414666666666664,0.4579316666666667,0.8885799999999999,54.271483523564385,135
RJN,X06,54,2,56.40104594790216,14.581761006289309,0.05444339622641509,0.0017363120731566154,0.2169111111111111,0.4565388888888889,0.8828407407407407,60.93025935486605,5
RJR,C_100,82,1,68.72966869889,-0.26672301376479113,0.48738536585365855,0.07036122010513392,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_101,82,1,74.94105930547913,-0.06074654894329143,0.5162975609756097,0.09689873085690334,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_110,82,1,72.82385774229418,0.46017866671256685,0.4807439024390244,0.07617264047197662,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_120,82,1,76.96903372495862,0.8460104782470177,0.5488487804878049,0.09774030137057942,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_130,82,1,70.7912198832482,0.3412475567264384,0.4591939024390244,0.07994497000125143,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_140,82,1,79.04105174034383,0.21585989417235296,0.5427439024390244,0.11115628684000078,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_160,82,1,74.80841035781017,0.2758866861746779,0.47459878048780485,0.08357144460944751,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_300,82,1,42.39014102241249,-0.3996559633027524,0.27387160493827156,0.0026579973122165847,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_301,82,1,62.23194290291859,0.224980963149272,0.41508780487804875,0.04420885415507646,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_320,82,1,50.27934003003255,0.5027579475422487,0.28176463414634145,0.019707588628231312,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_330,82,1,63.38868317938801,1.3404839638947572,0.4024829268292683,0.042827810264232734,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_340,82,1,53.9798311420349,0.42242966352904476,0.32866707317073174,0.02501195828931249,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_410,82,1,63.46723622808572,0.8382188409040052,0.43081951219512193,0.03775519044723937,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_430,82,1,39.245538383734754,0.6800670567352574,0.17266219512195122,0.0014515449106055716,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
RJR,C_502,82,1,68.60468851850815,0.34158606672273617,0.4732426829268293,0.06579907250734054,0.2368037037037037,0.32786829268292683,0.928380487804878,54.271483523564385,135
