provider_org_code,treatment_function_code,period,period_month,waiting_list_size,baseline_wl,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,ae_pressure_imputed,kh03_occupancy,pressure_index_raw,pressure_index_0_100
RWW,C_340,RTT-MAY-2020,2020-05-01,540.0,617.0,-0.12479740680713125,0.1741,0.0,0.5675,0.06620000000000004,False,0.6633,-3.527518895641699,1.4666788889907416
RWW,C_410,RTT-MAY-2020,2020-05-01,303.0,399.6666666666667,-0.2418682235195997,0.0825,0.0,0.5675,0.06620000000000004,False,0.6633,-3.765079564821831,0.9808415070125585
RWW,C_502,RTT-MAY-2020,2020-05-01,1592.0,1880.3333333333333,-0.15334160609820946,0.3015,0.000628140703517588,0.5675,0.06620000000000004,False,0.6633,-3.208363470038762,2.245852048767073
RWW,C_100,RTT-MAY-2020,2020-05-01,375.0,399.0,-0.06015037593984962,0.376,0.0026666666666666666,0.5675,0.06620000000000004,False,0.6633,-2.996832929846782,2.6950224585204876
REM,C_130,RTT-MAY-2021,2021-05-01,8198.0,2577.6666666666665,2.1803957067114963,0.3473,0.045376921200292755,0.0743,0.27170000000000005,False,0.9796,0.6323444117993156,67.53139609496745
REM,C_330,RTT-MAY-2021,2021-05-01,3031.0,241.0,11.576763485477178,0.2468,0.034971956450016495,0.0743,0.27170000000000005,False,0.9796,1.120953894096627,80.82317352644606
REM,C_301,RTT-MAY-2021,2021-05-01,5721.0,1951.6666666666667,1.9313407344150297,0.2538,0.0013983569306065373,0.0743,0.27170000000000005,False,0.9796,-0.02067514438637391,47.83206526721056
REM,C_160,RTT-MAY-2021,2021-05-01,153.0,200.0,-0.235,0.1242,0.058823529411764705,0.0743,0.27170000000000005,False,0.9796,-0.012931874854531733,48.04290035750298
RJN,C_100,RTT-MAY-2021,2021-05-01,1266.0,855.0,0.48070175438596485,0.4494,0.07109004739336493,0.3779,0.30610000000000004,False,0.7942,-0.11564624176456162,45.228710239251996
RJN,C_130,RTT-MAY-2021,2021-05-01,2024.0,1525.3333333333333,0.3269230769230771,0.4466,0.055830039525691696,0.3779,0.30610000000000004,False,0.7942,-0.2746793236400654,40.80117334311119
RJN,C_320,RTT-MAY-2021,2021-05-01,359.0,379.6666666666667,-0.054433713784021065,0.2869,0.005571030640668524,0.3779,0.30610000000000004,False,0.7942,-1.1605981959015308,17.783481529012743
RJN,C_502,RTT-MAY-2021,2021-05-01,871.0,640.3333333333334,0.3602290473711607,0.3215,0.003444316877152698,0.3779,0.30610000000000004,False,0.7942,-1.0573500455850646,20.26766889724081
RJN,X05,RTT-MAY-2021,2021-05-01,452.0,461.0,-0.0195227765726681,0.1438,0.0022123893805309734,0.3779,0.30610000000000004,False,0.7942,-1.5429058485000318,11.385094875790632
RJN,C_301,RTT-MAY-2021,2021-05-01,1510.0,561.3333333333334,1.6900237529691209,0.4775,0.02185430463576159,0.3779,0.30610000000000004,False,0.7942,-0.3855936573429476,37.620313502612525
RJN,C_101,RTT-MAY-2021,2021-05-01,307.0,372.0,-0.17473118279569888,0.3746,0.003257328990228013,0.3779,0.30610000000000004,False,0.7942,-0.9747297579722313,22.256852140434503
RJN,C_160,RTT-MAY-2021,2021-05-01,35.0,114.0,-0.6929824561403508,0.1714,0.0,0.3779,0.30610000000000004,False,0.7942,-1.554177873704971,11.174259785498213
RJR,C_100,RTT-MAY-2021,2021-05-01,5167.0,4242.0,0.21805752003771817,0.3255,0.07973679117476291,0.1732,0.21230000000000004,False,0.9714,0.2872787330821073,56.320469337244475
RJR,C_130,RTT-MAY-2021,2021-05-01,3445.0,2391.6666666666665,0.44041811846689916,0.4999,0.2130624092888244,0.1732,0.21230000000000004,False,0.9714,1.9493098814384315,94.32578604821707
RJR,C_140,RTT-MAY-2021,2021-05-01,1863.0,1369.0,0.36084733382030687,0.5819,0.310252281266774,0.1732,0.21230000000000004,False,0.9714,3.02753091987484,98.73498945824548
RJR,C_320,RTT-MAY-2021,2021-05-01,543.0,716.3333333333334,-0.24197301070265242,0.0958,0.001841620626151013,0.1732,0.21230000000000004,False,0.9714,-1.029993311327218,20.973508112567604
RJR,C_330,RTT-MAY-2021,2021-05-01,878.0,846.6666666666666,0.03700787401574801,0.2642,0.0056947608200455585,0.1732,0.21230000000000004,False,0.9714,-0.5526451400774326,32.67943899532496
RJR,C_340,RTT-MAY-2021,2021-05-01,692.0,781.6666666666666,-0.11471215351812358,0.1777,0.024566473988439308,0.1732,0.21230000000000004,False,0.9714,-0.6093860951626351,31.240260335502796
RJR,C_430,RTT-MAY-2021,2021-05-01,184.0,123.66666666666667,0.4878706199460916,0.0326,0.0,0.1732,0.21230000000000004,False,0.9714,-1.1388095776606895,18.351819598496654
RWW,C_120,RTT-MAY-2021,2021-05-01,1937.0,1918.0,0.009906152241918598,0.2607,0.04439855446566856,0.2694,0.20940000000000003,False,0.863,-0.8789954439571239,24.42937024475204
RWW,X02,RTT-MAY-2021,2021-05-01,1235.0,1203.0,0.026600166251039115,0.0591,0.0008097165991902834,0.2694,0.20940000000000003,False,0.863,-1.7730550355592696,8.525071042258686
RWW,C_320,RTT-MAY-2021,2021-05-01,743.0,1295.6666666666667,-0.4265500385901724,0.0242,0.0,0.2694,0.20940000000000003,False,0.863,-1.9071010984886194,7.223393528279402
RWW,C_430,RTT-MAY-2021,2021-05-01,8.0,27.333333333333332,-0.7073170731707317,0.0,0.0,0.2694,0.20940000000000003,False,0.863,-1.9919922753406287,6.535887799064992
RBL,C_110,RTT-MAY-2021,2021-05-01,1477.0,2028.3333333333333,-0.27181594083812655,0.3311,0.06296547054840894,0.0147,0.26480000000000004,False,0.8749,0.02021075624427439,48.803740031166924
RBL,X02,RTT-MAY-2021,2021-05-01,1373.0,1298.0,0.05778120184899849,0.1326,0.0029133284777858705,0.0147,0.26480000000000004,False,0.8749,-0.9878304077679378,22.036850307085892
RBL,X05,RTT-MAY-2021,2021-05-01,3877.0,3751.0,0.03359104238869626,0.3838,0.02527727624451896,0.0147,0.26480000000000004,False,0.8749,-0.16400623065055286,43.890365753047945
RBL,X04,RTT-MAY-2021,2021-05-01,1694.0,1449.0,0.16908212560386482,0.2261,0.0011806375442739079,0.0147,0.26480000000000004,False,0.8749,-0.7617905464815818,27.17022641855349
RBL,C_300,RTT-MAY-2021,2021-05-01,13.0,7.333333333333333,0.7727272727272727,0.1538,0.0,0.0147,0.26480000000000004,False,0.8749,-0.8983575237060342,23.934366119717666
RBN,C_130,RTT-MAY-2021,2021-05-01,1900.0,1542.3333333333333,0.23189971904041506,0.2195,0.010526315789473684,0.2476,0.248,False,0.9399,-0.6632317800584708,29.700247502062517
RBN,X04,RTT-MAY-2021,2021-05-01,658.0,569.0,0.1564147627416521,0.0091,0.0,0.2476,0.248,False,0.9399,-1.2872773074308004,15.308460903840865
RBN,C_300,RTT-MAY-2021,2021-05-01,35.0,177.33333333333334,-0.8026315789473684,0.0,0.0,0.2476,0.248,False,0.9399,-1.3947956203924274,13.539279493995785
RBN,C_410,RTT-MAY-2021,2021-05-01,380.0,549.6666666666666,-0.3086719223771982,0.0711,0.002631578947368421,0.2476,0.248,False,0.9399,-1.1508183805261458,18.067650563754697
RBN,C_430,RTT-MAY-2021,2021-05-01,47.0,94.0,-0.5,0.0851,0.0,0.2476,0.248,False,0.9399,-1.1569204479245014,17.86598221651847
RBN,X06,RTT-MAY-2021,2021-05-01,8.0,17.0,-0.5294117647058824,0.625,0.375,0.2476,0.248,False,0.9399,3.5822641583524706,99.46832890274085
RBQ,C_320,RTT-MAY-2021,2021-05-01,2728.0,1791.6666666666667,0.5226046511627906,0.2005,0.014296187683284457,0.0171,0.22124444444444447,True,0.816,-1.1931132472140664,17.18764323036025
RBT,C_100,RTT-MAY-2021,2021-05-01,3550.0,2206.6666666666665,0.6087613293051362,0.3823,0.017746478873239435,0.3318,0.2641,False,0.8803,-0.47129400779309316,35.10862590521588
RJN,C_110,RTT-MAY-2022,2022-05-01,1359.0,1255.3333333333333,0.08258098778544887,0.5408,0.12362030905077263,0.2756,0.4517,False,0.8064,1.4259856995453928,87.08405903382528
RJN,C_340,RTT-MAY-2022,2022-05-01,164.0,215.66666666666666,-0.23956723338485308,0.2378,0.006097560975609756,0.2756,0.4517,False,0.8064,-0.42045135216646884,36.52030433586946
RJN,X02,RTT-MAY-2022,2022-05-01,460.0,405.0,0.1358024691358024,0.1913,0.017391304347826087,0.2756,0.4517,False,0.8064,-0.40005651811948056,37.171143092859104
RJN,X06,RTT-MAY-2022,2022-05-01,174.0,12.0,13.5,0.0,0.0,0.2756,0.4517,False,0.8064,0.1514055124391322,52.497937482812354
RJR,C_301,RTT-MAY-2022,2022-05-01,1801.0,1057.0,0.7038789025543992,0.5974,0.1110494169905608,0.3714,0.4093,False,0.9971,2.1884001345484374,95.92996608305069
RJR,X02,RTT-MAY-2022,2022-05-01,2028.0,1916.0,0.05845511482254695,0.5108,0.09566074950690336,0.3714,0.4093,False,0.9971,1.7768067961221967,92.43743697864149
RJR,X03,RTT-MAY-2022,2022-05-01,32.0,31.0,0.032258064516129004,0.5938,0.03125,0.3714,0.4093,False,0.9971,1.3958924060657347,86.51572096434137
RJR,X06,RTT-MAY-2022,2022-05-01,2565.0,1553.0,0.6516419832582099,0.4448,0.0202729044834308,0.3714,0.4093,False,0.9971,0.9815923868262348,77.28481070675589
RWW,C_110,RTT-MAY-2022,2022-05-01,2539.0,1660.3333333333333,0.5292110018068661,0.4269,0.07758960220559276,0.1479,0.29500000000000004,False,0.9217,0.719339657111078,70.00641672013933
RWW,C_340,RTT-MAY-2022,2022-05-01,1534.0,617.0,1.4862236628849272,0.3162,0.0,0.1479,0.29500000000000004,False,0.9217,-0.1744944116078322,43.569529746081216
RWW,C_410,RTT-MAY-2022,2022-05-01,446.0,399.6666666666667,0.11592994161801506,0.3161,0.0,0.1479,0.29500000000000004,False,0.9217,-0.29611690640732946,40.23283527362728
RWW,C_130,RTT-MAY-2022,2022-05-01,2207.0,2444.6666666666665,-0.0972184346877556,0.0775,0.0018124150430448573,0.1479,0.29500000000000004,False,0.9217,-0.8903390825785762,24.13603446695389
RWW,C_100,RTT-MAY-2022,2022-05-01,652.0,399.0,0.6340852130325814,0.4985,0.2361963190184049,0.1479,0.29500000000000004,False,0.9217,2.345391950096064,96.64497204143368
RWW,C_502,RTT-MAY-2022,2022-05-01,2459.0,1880.3333333333333,0.30774685339478824,0.4534,0.09516063440422937,0.1479,0.29500000000000004,False,0.9217,0.924887317881071,75.89146576221468
RWW,X04,RTT-MAY-2022,2022-05-01,1206.0,1040.0,0.15961538461538471,0.0854,0.0041459369817578775,0.1479,0.29500000000000004,False,0.9217,-0.8268218278977788,25.72188101567513
RBL,C_120,RTT-MAY-2022,2022-05-01,1647.0,1254.6666666666667,0.31269925611052063,0.187,0.006071645415907711,0.1397,0.36639999999999995,False,0.9179,-0.20688797863986638,42.70785589879916
RBL,C_130,RTT-MAY-2022,2022-05-01,2633.0,2369.3333333333335,0.11128306133933585,0.3255,0.005317128750474744,0.1397,0.36639999999999995,False,0.9179,0.11193996041202689,51.43459528829407
RBL,C_340,RTT-MAY-2022,2022-05-01,2073.0,924.6666666666666,1.241888968997837,0.3994,0.000964785335262904,0.1397,0.36639999999999995,False,0.9179,0.35588195902086595,58.291319094325786
RBL,C_320,RTT-MAY-2022,2022-05-01,901.0,805.0,0.11925465838509308,0.1243,0.0,0.1397,0.36639999999999995,False,0.9179,-0.4346275494809628,36.19030158584655
RBL,C_410,RTT-MAY-2022,2022-05-01,361.0,674.0,-0.46439169139465875,0.1191,0.0,0.1397,0.36639999999999995,False,0.9179,-0.49922163362011296,34.23778531487762
RBL,C_430,RTT-MAY-2022,2022-05-01,91.0,106.0,-0.14150943396226412,0.0549,0.0,0.1397,0.36639999999999995,False,0.9179,-0.6298543351542323,30.66275552296269
RBN,C_160,RTT-MAY-2022,2022-05-01,5695.0,2049.0,1.7794045876037092,0.5563,0.1761194029850746,0.137,0.34219999999999995,False,0.9752,2.5615265534276483,97.62581354844625
RBN,X05,RTT-MAY-2022,2022-05-01,1027.0,790.0,0.30000000000000004,0.2376,0.044790652385589096,0.137,0.34219999999999995,False,0.9752,0.4483710785483762,61.582179851498765
RBN,C_301,RTT-MAY-2022,2022-05-01,2121.0,1773.3333333333333,0.19605263157894748,0.132,0.008486562942008486,0.137,0.34219999999999995,False,0.9752,-0.1521693444909395,44.25703547529562
RBN,C_140,RTT-MAY-2022,2022-05-01,557.0,364.3333333333333,0.5288197621225985,0.1508,0.0017953321364452424,0.137,0.34219999999999995,False,0.9752,-0.1367809609965061,44.706205885049044
RBT,C_130,RTT-MAY-2022,2022-05-01,3190.0,1747.0,0.8259874069834001,0.2135,0.005642633228840125,0.2633,0.4014,False,0.9893,0.3177612157253556,57.191309927582736
RBT,C_120,RTT-MAY-2022,2022-05-01,4483.0,1515.0,1.959075907590759,0.4499,0.013830024537140308,0.2633,0.4014,False,0.9893,1.0787479652892955,79.67733064442204
RBT,C_502,RTT-MAY-2022,2022-05-01,1911.0,1098.3333333333333,0.739908952959029,0.337,0.020931449502878074,0.2633,0.4014,False,0.9893,0.7551766206747559,71.05142542854523
RBT,X04,RTT-MAY-2022,2022-05-01,605.0,608.0,-0.004934210526315819,0.1521,0.0,0.2633,0.4014,False,0.9893,0.0406739194736741,49.445412045100376
RBT,C_301,RTT-MAY-2022,2022-05-01,1883.0,696.0,1.7054597701149423,0.6081,0.07700477960701009,0.2633,0.4014,False,0.9893,2.021899229117957,94.93995783298193
RBT,X05,RTT-MAY-2022,2022-05-01,260.0,205.0,0.2682926829268293,0.0423,0.0038461538461538464,0.2633,0.4014,False,0.9893,-0.1725570057431775,43.652030433586944
RBT,C_430,RTT-MAY-2022,2022-05-01,44.0,51.0,-0.13725490196078427,0.1591,0.0,0.2633,0.4014,False,0.9893,0.046315308662477406,49.61041342011183
REM,X05,RTT-MAY-2022,2022-05-01,8562.0,3564.0,1.4023569023569022,0.4224,0.09051623452464377,0.1245,0.34019999999999995,False,0.933,1.2044889971802197,82.6381886515721
REN,X02,RTT-MAY-2022,2022-05-01,522.0,714.0,-0.26890756302521013,0.0077,0.0,0.0,0.32668888888888886,True,0.9329,-0.7379534230513723,27.628563571363095
REP,C_502,RTT-MAY-2022,2022-05-01,14622.0,5701.666666666667,1.5645133002046183,0.5367,0.07844344138968677,0.2226,0.07110000000000005,False,0.5394,-2.042950373058611,6.22421853515446
REP,X06,RTT-MAY-2022,2022-05-01,931.0,620.0,0.5016129032258065,0.0956,0.0021482277121374865,0.2226,0.07110000000000005,False,0.5394,-3.9234293448325603,0.6966724722706022
RET,X02,RTT-MAY-2022,2022-05-01,1946.0,1979.0,-0.016675088428499296,0.2235,0.006680369989722507,0.0024,0.32668888888888886,True,0.8342,-0.630259409501766,30.635255293794117
RBS,X04,RTT-May-2023,2023-05-01,25928.0,11547.0,1.2454317138650732,0.4752,0.03471150879358223,0.1002,0.15190000000000003,False,0.7432,-1.0571210653885283,20.276835640297
RBT,X02,RTT-May-2023,2023-05-01,2034.0,1255.0,0.6207171314741036,0.2409,0.006391347099311701,0.2815,0.34130000000000005,False,0.8777,-0.5113552145832343,33.779448162068014
RBT,C_330,RTT-May-2023,2023-05-01,5929.0,1452.6666666666667,3.0814593850390084,0.5338,0.14757969303423848,0.2815,0.34130000000000005,False,0.8777,1.7141969540887225,91.58492987441562
RBT,C_340,RTT-May-2023,2023-05-01,736.0,290.3333333333333,1.5350172215843858,0.4361,0.008152173913043478,0.2815,0.34130000000000005,False,0.8777,0.06975204568455132,50.178751489595754
RBT,C_320,RTT-May-2023,2023-05-01,2934.0,723.3333333333334,3.056221198156682,0.4738,0.08997955010224949,0.2815,0.34130000000000005,False,0.8777,1.0404900631426308,78.85232376936474
REM,C_101,RTT-May-2023,2023-05-01,5940.0,1142.3333333333333,4.199883279836592,0.6158,0.1414141414141414,0.1119,0.2935,False,0.9388,2.208103067296088,96.0308002566688
REM,C_110,RTT-May-2023,2023-05-01,8149.0,1452.6666666666667,4.609683340982102,0.5801,0.10577985028837894,0.1119,0.2935,False,0.9388,1.8325153486604782,93.09744247868733
REM,C_120,RTT-May-2023,2023-05-01,7213.0,1776.3333333333333,3.060611747044474,0.62,0.15513655899071122,0.1119,0.2935,False,0.9388,2.242124018807643,96.18663488862407
REM,X02,RTT-May-2023,2023-05-01,7378.0,2694.0,1.7386785449146251,0.4279,0.026158850637029007,0.1119,0.2935,False,0.9388,0.4782495813432738,62.72802273352278
REM,C_100,RTT-May-2023,2023-05-01,3876.0,2557.3333333333335,0.5156412930135557,0.6223,0.12203302373581011,0.1119,0.2935,False,0.9388,1.722029306109695,91.65826381886517
REM,C_140,RTT-May-2023,2023-05-01,4571.0,1612.0,1.8356079404466503,0.4909,0.10719754977029096,0.1119,0.2935,False,0.9388,1.3784257621063953,86.16738472820606
REM,C_320,RTT-May-2023,2023-05-01,3775.0,835.0,3.520958083832335,0.3518,0.005562913907284768,0.1119,0.2935,False,0.9388,0.2604838621264403,55.495462462187184
REM,C_340,RTT-May-2023,2023-05-01,2326.0,1565.6666666666667,0.4856291249733873,0.3968,0.013757523645743766,0.1119,0.2935,False,0.9388,0.1775962075402029,53.19460995508296
REM,C_430,RTT-May-2023,2023-05-01,1176.0,183.0,5.426229508196721,0.2134,0.0,0.1119,0.2935,False,0.9388,0.035500245949000725,49.234576954807956
RET,C_400,RTT-May-2023,2023-05-01,10320.0,7202.333333333333,0.4328689776461332,0.2837,9.689922480620155e-05,0.0046,0.30144444444444446,True,0.8787,-0.3971115814497872,37.28114400953341
RET,X03,RTT-May-2023,2023-05-01,2.0,65.0,-0.9692307692307692,0.0,0.0,0.0046,0.30144444444444446,True,0.8787,-1.2258299624492077,16.380969841415347
RJN,C_300,RTT-May-2023,2023-05-01,23.0,3.0,6.666666666666667,0.4348,0.0,0.1967,0.4477,False,0.9252,1.293942706005247,84.48070400586671
RJN,X04,RTT-May-2023,2023-05-01,171.0,61.0,1.80327868852459,0.5497,0.005847953216374269,0.1967,0.4477,False,0.9252,1.2012101239182105,82.57402145017875
RJR,C_110,RTT-May-2023,2023-05-01,1872.0,1417.0,0.32110091743119273,0.5406,0.07478632478632478,0.249,0.39759999999999995,False,0.9393,1.449770242726579,87.40489504079201
